,genus_A,genus_B,rho,p
2691,Cronobacter,Flavonifractor,0.0252292756321839,0.01
2692,Cronobacter,Fusicatenibacter,-0.0369189515653346,0.01
2693,Cronobacter,Fusobacterium,0.0566541608695394,0.0
2694,Cronobacter,Gemmiger,0.025333447475179,0.03
2695,Cronobacter,Herbaspirillum,0.0214616061679442,0.04
2696,Cronobacter,Incertae_Sedis,-0.0274826157547643,0.05
2697,Cronobacter,Kosakonia,0.0272438764893684,0.02
2698,Cronobacter,Lachnoclostridium,-0.0460606441130658,0.01
2699,Cronobacter,Lachnospiraceae_NK4A136_group,-0.0524417823175913,0.0
2700,Cronobacter,Lachnotalea,0.0313930643630537,0.01
2701,Cronobacter,Lacrimispora,0.0226914133921346,0.03
2702,Cronobacter,Marvinbryantia,-0.0261813186702934,0.02
2703,Cronobacter,Monoglobus,-0.0301124500392834,0.02
2704,Cronobacter,Mordavella,-0.0202243365980606,0.02
2705,Cronobacter,Murdochiella,0.0382039578572716,0.0
2706,Cronobacter,Muribaculaceae,-0.0290283108108488,0.04
2707,Cronobacter,NK4A214_group,-0.030732053904226,0.01
2708,Cronobacter,Odoribacter,-0.0235387307109117,0.01
2709,Cronobacter,Oxobacter,0.0372283668796272,0.0
2710,Cronobacter,Peptoniphilus,0.0853726192790196,0.0
2711,Cronobacter,Phascolarctobacterium,-0.0281503486691121,0.02
2712,Cronobacter,Phocaeicola,0.1285655167670618,0.0
2713,Cronobacter,Porphyromonas,0.1081326047616636,0.0
2714,Cronobacter,Prevotella,0.0857789158184296,0.0
2715,Cronobacter,Roseburia,-0.0780046307950663,0.0
2716,Cronobacter,Ruminococcus_torques_group,-0.0468018920759293,0.0
2717,Cronobacter,Ruminococcus2,0.02291077123949,0.04
2718,Cronobacter,Senegalimassilia,0.038393102820953,0.0
2719,Cronobacter,Streptococcus,0.0451490904886736,0.0
2720,Cronobacter,Subdoligranulum,-0.0495739404404617,0.0
2721,Cronobacter,UCG-002,-0.0568175306274594,0.0
2722,Cronobacter,UCG-005,-0.0287993233818836,0.01
2723,Cronobacter,Unclassified,-0.1319000345919924,0.0
2724,Cuneatibacter,Eubacterium,0.0252195332442194,0.04
2725,Cuneatibacter,Eubacterium_ruminantium_group,-0.0234334331614751,0.03
2726,Cuneatibacter,Finegoldia,0.0285883153148355,0.05
2727,Cuneatibacter,Fournierella,-0.0256312360951917,0.04
2728,Cuneatibacter,Gemmiger,0.0308829308701784,0.02
2729,Cuneatibacter,Hespellia,0.0209792544228297,0.05
2730,Cuneatibacter,Hungatella,0.026254149194113,0.05
2731,Cuneatibacter,Lachnospira,0.0427681934027888,0.0
2732,Cuneatibacter,Lachnospiracea_incertae_sedis,0.02410222519925,0.04
2733,Cuneatibacter,Lachnospiraceae_NK4A136_group,-0.0265838303125829,0.03
2734,Cuneatibacter,Lacrimispora,0.047468986833567,0.0
2735,Cuneatibacter,Lactococcus,-0.0278192131391748,0.01
2736,Cuneatibacter,Mesomycoplasma,-0.0256803891372922,0.02
2737,Cuneatibacter,Mesorhizobium,0.0276230672555749,0.04
2738,Cuneatibacter,Oribacterium,0.0257742782582233,0.05
2739,Cuneatibacter,Phocaeicola,0.0635129462845037,0.0
2740,Cuneatibacter,Prevotella,0.0232882065197027,0.03
2741,Cuneatibacter,Prevotellaceae_NK3B31_group,-0.0260540723276939,0.03
2742,Cuneatibacter,Romboutsia,-0.0305140242317687,0.0
2743,Cuneatibacter,Ruminococcus,0.0275116059198678,0.03
2744,Cuneatibacter,Ruminococcus_torques_group,-0.0350696841600696,0.0
2745,Cuneatibacter,Ruminococcus2,0.0328559376580681,0.02
2746,Cuneatibacter,Sellimonas,0.0196681043605952,0.03
2747,Cuneatibacter,Subdoligranulum,-0.0487523995443544,0.0
2748,Cuneatibacter,Succinivibrio,0.0219398143645055,0.03
2749,Cuneatibacter,UCG-009,-0.0343797304399343,0.03
2750,Cuneatibacter,Xanthomonas,0.0351519107198183,0.02
2751,Cuneatibacter,Unclassified,-0.0764733226483936,0.0
2752,Cutibacterium,Desulfotomaculum,-0.0260898314924707,0.04
2753,Cutibacterium,Duganella,0.0318311349062984,0.02
2754,Cutibacterium,Enhydrobacter,-0.0243868752730165,0.03
2755,Cutibacterium,Enterocloster,-0.027442869197698,0.02
2756,Cutibacterium,Enterococcus,0.0218460828614165,0.02
2757,Cutibacterium,Eubacterium_eligens_group,-0.0273199719088512,0.01
2758,Cutibacterium,Family_XIII_AD3011_group,-0.0254224449192151,0.04
2759,Cutibacterium,Fusicatenibacter,-0.0276540942825804,0.04
2760,Cutibacterium,Fusobacterium,0.0357645148931228,0.01
2761,Cutibacterium,Lachnotalea,-0.0258817982011562,0.01
2762,Cutibacterium,Ligilactobacillus,0.0251363939520697,0.0
2763,Cutibacterium,Oribacterium,0.0299978559229786,0.01
2764,Cutibacterium,Schaedlerella,0.0282852122342434,0.03
2765,Defluviitaleaceae_UCG-011,Enterocloster,0.023826989407066,0.01
2766,Defluviitaleaceae_UCG-011,Escherichia-Shigella,0.0307395053440084,0.04
2767,Defluviitaleaceae_UCG-011,Eubacterium_coprostanoligenes_group,0.0378151491459805,0.01
2768,Defluviitaleaceae_UCG-011,Gastranaerophilales,0.0350392794426879,0.01
2769,Defluviitaleaceae_UCG-011,Gemmiger,-0.0275785753717196,0.04
2770,Defluviitaleaceae_UCG-011,Incertae_Sedis,-0.0263860517241108,0.02
2771,Defluviitaleaceae_UCG-011,Lachnospiraceae_ND3007_group,0.038980226400806,0.01
2772,Defluviitaleaceae_UCG-011,Microbacterium,0.0209995195723019,0.03
2773,Defluviitaleaceae_UCG-011,Mucispirillum,-0.0226171526818134,0.04
2774,Defluviitaleaceae_UCG-011,Negativicoccus,-0.0232673303313824,0.03
2775,Defluviitaleaceae_UCG-011,Phocaeicola,-0.0224453926796472,0.03
2776,Defluviitaleaceae_UCG-011,Prevotellaceae_NK3B31_group,-0.0253202312692436,0.03
2777,Defluviitaleaceae_UCG-011,Rikenellaceae_RC9_gut_group,0.0262427492575255,0.04
2778,Defluviitaleaceae_UCG-011,Ruminococcus_torques_group,0.0325389326634355,0.01
2779,Delftia,Eisenbergiella,0.0275439174433433,0.02
2780,Delftia,Enterocloster,0.0256765021239068,0.01
2781,Delftia,Faecalibacterium,-0.0449836747880852,0.0
2782,Delftia,Fusicatenibacter,-0.054510414611421,0.0
2783,Delftia,Gemella,-0.0228029070682839,0.03
2784,Delftia,Intestinibacter,0.0275964901794805,0.04
2785,Delftia,Kosakonia,-0.0316644987731665,0.0
2786,Delftia,Lachnospiracea_incertae_sedis,-0.0291643550424554,0.03
2787,Delftia,Lachnospiraceae_UCG-001,0.0232172218442357,0.04
2788,Delftia,Lachnospiraceae_UCG-004,0.0234314873687515,0.04
2789,Delftia,Lachnotalea,-0.0280231109189919,0.02
2790,Delftia,Mediterranea,0.0349902736998135,0.01
2791,Delftia,Muribaculum,0.0299799545575633,0.02
2792,Delftia,Nubsella,0.0263949882528642,0.02
2793,Delftia,Oscillibacter,-0.026945820835156,0.04
2794,Delftia,Paenibacillus,0.0292465291073526,0.01
2795,Delftia,Parabacteroides,-0.0193322597314918,0.05
2796,Delftia,Porphyromonas,0.0243398150207157,0.04
2797,Delftia,Raoultella,-0.026912114125897,0.04
2798,Delftia,Romboutsia,0.0375699182927068,0.0
2799,Delftia,Roseburia,-0.0247071854931615,0.01
2800,Delftia,Ruminococcus2,-0.0252107273829136,0.0
2801,Delftia,Serratia,-0.0265104807429752,0.02
2802,Delftia,Staphylococcus,-0.0220582568008117,0.05
2803,Delftia,Varibaculum,0.023080761998159,0.03
2804,Desemzia,Dorea,-0.0258941093673391,0.01
2805,Desemzia,Eisenbergiella,-0.0233671610476586,0.03
2806,Desemzia,Enterobacter,0.0323468483629025,0.0
2807,Desemzia,Enterocloster,-0.0246649341905416,0.03
2808,Desemzia,Faecalibacterium,0.0306106210458946,0.03
2809,Desemzia,Fusicatenibacter,0.0269756043438638,0.03
2810,Desemzia,Gemella,0.0257760711877527,0.05
2811,Desemzia,Granulicatella,0.0256182195720789,0.03
2812,Desemzia,Haemophilus,-0.0265171661006927,0.04
2813,Desemzia,Holdemanella,0.0170157613341079,0.03
2814,Desemzia,Lachnotalea,0.0236352131787489,0.02
2815,Desemzia,Paraprevotella,-0.0236637196936281,0.03
2816,Desemzia,Ruminococcus,-0.023935837894284,0.05
2817,Desemzia,UCG-004,0.0244158424193091,0.03
2818,Desulfotomaculum,Enhydrobacter,-0.0290865145330622,0.04
2819,Desulfotomaculum,Enterorhabdus,-0.0294629935673151,0.01
2820,Desulfotomaculum,Escherichia-Shigella,0.02453443548453,0.05
2821,Desulfotomaculum,Faecalimonas,0.0198255285105987,0.05
2822,Desulfotomaculum,Faecalitalea,0.0315987634914984,0.02
2823,Desulfotomaculum,Family_XIII_AD3011_group,-0.0251619928693542,0.03
2824,Desulfotomaculum,Fenollaria,-0.0245329595502396,0.02
2825,Desulfotomaculum,Fournierella,0.0294415563531222,0.04
2826,Desulfotomaculum,Gardnerella,-0.0222337547651291,0.03
2827,Desulfotomaculum,Gemmiger,0.01840739449965,0.05
2828,Desulfotomaculum,Microbacterium,-0.0210284975609568,0.03
2829,Desulfotomaculum,Peptoniphilus,0.0329906000329812,0.0
2830,Desulfotomaculum,Rikenellaceae_RC9_gut_group,0.0283291174927581,0.04
2831,Desulfotomaculum,Tannerella,0.0244182836963544,0.05
2832,Desulfotomaculum,Tissierella,0.0278966275215254,0.03
2833,Desulfotomaculum,Tyzzerella,-0.0153495198388169,0.02
2834,Desulfotomaculum,UCG-002,0.036038824990168,0.02
2835,Desulfotomaculum,UCG-005,0.0220802167030583,0.03
2836,Desulfotomaculum,Xanthomonas,0.0226545008762936,0.05
2837,Desulfovibrio,Enterocloster,-0.0229204794213144,0.02
2838,Desulfovibrio,Ercella,0.0284368652300393,0.03
2839,Desulfovibrio,Gardnerella,-0.0211720009587155,0.04
2840,Desulfovibrio,Knoellia,-0.0418377590332817,0.0
2841,Desulfovibrio,Lachnospiraceae_NK4A136_group,0.0382464755849239,0.01
2842,Desulfovibrio,Nakamurella,-0.0297470906877835,0.02
2843,Desulfovibrio,Phocaeicola,-0.03087626526569,0.0
2844,Desulfovibrio,Prevotella,0.03186215688706,0.01
2845,Desulfovibrio,RF39,0.0290374027660095,0.01
2846,Desulfovibrio,Ruminococcus,0.0320907985437312,0.02
2847,Desulfovibrio,Ruminococcus_gauvreauii_group,-0.020367464455774,0.05
2848,Desulfovibrio,Sphingomonas,-0.0356087251178599,0.0
2849,Desulfovibrio,Streptomyces,0.0404916285939875,0.01
2850,Desulfovibrio,Sutterella,0.0258528918106172,0.03
2851,Desulfovibrio,UCG-010,0.029733681620392,0.03
2852,Desulfovibrio,Veillonella,0.0265955672565696,0.03
2853,Dialister,Erysipelotrichaceae_UCG-003,-0.0392935383968441,0.01
2854,Dialister,Eubacterium_coprostanoligenes_group,-0.0489974003168691,0.0
2855,Dialister,Eubacterium_eligens_group,-0.0233397071262435,0.05
2856,Dialister,Eubacterium_hallii_group,-0.0294407887509646,0.01
2857,Dialister,Eubacterium_xylanophilum_group,-0.024743501182482,0.04
2858,Dialister,Ezakiella,0.0342802071651137,0.0
2859,Dialister,Faecalibacterium,-0.0312622348266589,0.0
2860,Dialister,Fenollaria,0.146897006719995,0.0
2861,Dialister,Finegoldia,0.1244153928495443,0.0
2862,Dialister,Fusicatenibacter,-0.0334906278404465,0.01
2863,Dialister,Fusobacterium,0.0575417794190276,0.0
2864,Dialister,Haemophilus,-0.0266717391669312,0.03
2865,Dialister,Lachnoclostridium,-0.0364726659848332,0.01
2866,Dialister,Lachnospira,-0.0817767801633723,0.0
2867,Dialister,Lachnospiracea_incertae_sedis,0.0321103536896444,0.03
2868,Dialister,Lachnospiraceae_NK4A136_group,-0.055716059744352,0.0
2869,Dialister,Lachnospiraceae_UCG-003,-0.0314096758041185,0.0
2870,Dialister,Lysinibacillus,0.032224428251942,0.04
2871,Dialister,Megamonas,-0.0297566322164504,0.01
2872,Dialister,Metaprevotella,0.0403633820849696,0.0
2873,Dialister,Mobiluncus,0.0501307387854336,0.0
2874,Dialister,Murdochiella,0.0552085421000333,0.0
2875,Dialister,Muribaculaceae,-0.0347787737477543,0.0
2876,Dialister,Negativicoccus,0.0245786795866327,0.05
2877,Dialister,Nubsella,-0.0227078516399813,0.03
2878,Dialister,Parabacteroides,0.0289081519862721,0.01
2879,Dialister,Paraprevotella,-0.0278028170029043,0.03
2880,Dialister,Parasutterella,-0.021068569030653,0.05
2881,Dialister,Peptoniphilus,0.1051092428845329,0.0
2882,Dialister,Peptostreptococcus,0.0538817311596011,0.0
2883,Dialister,Phascolarctobacterium,-0.0876236102931203,0.0
2884,Dialister,Phocaeicola,0.1004340886301992,0.0
2885,Dialister,Porphyromonas,0.155342797869268,0.0
2886,Dialister,Prevotella,0.1710130016780117,0.0
2887,Dialister,Prevotellaceae_Ga6A1_group,0.0172426768961894,0.05
2888,Dialister,Rhodococcus,-0.0212429334500911,0.05
2889,Dialister,Romboutsia,-0.0439005722812314,0.0
2890,Dialister,Roseburia,-0.0554388835308133,0.0
2891,Dialister,Ruminococcus,-0.0415162366634371,0.0
2892,Dialister,Ruminococcus_torques_group,-0.0535296935021659,0.0
2893,Dialister,Schaedlerella,-0.026324647399001,0.04
2894,Dialister,Streptococcus,0.0588147588140859,0.0
2895,Dialister,Tissierella,0.0243375087379703,0.02
2896,Dialister,UCG-002,-0.0231658921914657,0.04
2897,Dialister,UCG-005,-0.031200705071289,0.02
2898,Dialister,Unclassified,-0.133266825352433,0.0
2899,Dorea,Duncaniella,-0.0221192448890861,0.05
2900,Dorea,Erysipelotrichaceae_UCG-003,0.0952999495906629,0.0
2901,Dorea,Escherichia-Shigella,0.0493218519513347,0.0
2902,Dorea,Eubacterium_hallii_group,0.0858336069899679,0.0
2903,Dorea,Faecalibacterium,0.0413625954643336,0.0
2904,Dorea,Faecalitalea,-0.0252328063431047,0.03
2905,Dorea,Fenollaria,-0.0360086607649706,0.01
2906,Dorea,Finegoldia,-0.0326076817161688,0.01
2907,Dorea,Flavonifractor,-0.0217509071584199,0.05
2908,Dorea,Fusicatenibacter,0.1230430377906173,0.0
2909,Dorea,Glutamicibacter,-0.0210896009197813,0.03
2910,Dorea,Holdemanella,0.0726555681002045,0.0
2911,Dorea,Incertae_Sedis,0.0520072743534354,0.0
2912,Dorea,Intestinibacter,0.035658817995919,0.01
2913,Dorea,Kineothrix,-0.0375290497005645,0.01
2914,Dorea,Lachnoclostridium,0.0289499931115631,0.01
2915,Dorea,Lachnospira,0.0589417098481462,0.0
2916,Dorea,Lachnospiraceae_NK4A136_group,-0.0497294025576156,0.0
2917,Dorea,Lachnospiraceae_UCG-010,0.0233049138304081,0.03
2918,Dorea,Lactobacillus,-0.0321019909237176,0.0
2919,Dorea,Mobiluncus,-0.0239253765446891,0.03
2920,Dorea,Monoglobus,0.034378228696373,0.01
2921,Dorea,Muribaculaceae,-0.0445015782212885,0.0
2922,Dorea,Neglecta,-0.0230390048594839,0.04
2923,Dorea,Oscillibacter,-0.0273872102071371,0.02
2924,Dorea,Parabacteroides,-0.0225207849608798,0.05
2925,Dorea,Peptoniphilus,-0.0464215294543505,0.0
2926,Dorea,Peptostreptococcus,-0.0296466128005158,0.01
2927,Dorea,Phascolarctobacterium,0.0409324518801446,0.0
2928,Dorea,Porphyromonas,-0.042153796793993,0.0
2929,Dorea,Pseudescherichia,-0.0356946400072205,0.0
2930,Dorea,Rikenellaceae_RC9_gut_group,-0.0228163246375189,0.03
2931,Dorea,Romboutsia,0.0358801981746143,0.0
2932,Dorea,Roseburia,0.1021723894478437,0.0
2933,Dorea,Roseomonas,-0.0242876001568784,0.04
2934,Dorea,Ruminococcus,-0.0394606163910857,0.0
2935,Dorea,Ruminococcus_gauvreauii_group,0.0468265996323575,0.01
2936,Dorea,Ruminococcus_gnavus_group,0.0393744697230737,0.0
2937,Dorea,Ruminococcus_torques_group,0.0594823272545886,0.0
2938,Dorea,Senegalimassilia,0.0359819867177609,0.02
2939,Dorea,Streptococcus,0.05189662243238,0.0
2940,Dorea,Subdoligranulum,0.0626273319617094,0.0
2941,Dorea,UCG-005,-0.0239293523537138,0.05
2942,Dorea,Weissella,-0.0299535776179819,0.02
2943,Duganella,Incertae_Sedis,-0.0270096393907504,0.01
2944,Duganella,Intestinibacter,-0.0267603216350912,0.03
2945,Duganella,Parasutterella,0.0243597309617826,0.05
2946,Duganella,Prevotellaceae_NK3B31_group,0.0238718878050335,0.05
2947,Duganella,Ruminococcaceae,0.0229293452523857,0.04
2948,Duganella,Sphingomonas,-0.0333011872931329,0.0
2949,Duganella,Sutterella,-0.0329144770389572,0.0
2950,Duganella,Tannerella,0.0232389231642489,0.05
2951,Duganella,Tissierella,-0.0225558721923061,0.05
2952,Duganella,UCG-003,-0.0221822822150406,0.04
2953,Duganella,UCG-005,-0.0327743438671148,0.01
2954,Duncaniella,Eisenbergiella,0.0409845975161984,0.02
2955,Duncaniella,Enterocloster,0.0421819792576094,0.0
2956,Duncaniella,Erysipelotrichaceae_UCG-003,-0.0332867789209599,0.0
2957,Duncaniella,Eubacterium_hallii_group,-0.0409600336230656,0.0
2958,Duncaniella,Faecalibacterium,-0.0692355386810315,0.0
2959,Duncaniella,Finegoldia,-0.0277627718424795,0.03
2960,Duncaniella,Flavonifractor,0.0326053698459027,0.01
2961,Duncaniella,Herbinix,0.0857008885011065,0.0
2962,Duncaniella,Hespellia,0.026792252059543,0.05
2963,Duncaniella,Kineothrix,0.0675850606261078,0.0
2964,Duncaniella,Lachnospira,-0.026478870401212,0.01
2965,Duncaniella,Lachnotalea,-0.0266960620821222,0.04
2966,Duncaniella,Ligilactobacillus,0.0220848731332614,0.02
2967,Duncaniella,Mediterraneibacter,-0.024177627329137,0.03
2968,Duncaniella,Megamonas,0.0355442826303543,0.05
2969,Duncaniella,Muribaculum,0.0441275682360768,0.01
2970,Duncaniella,Negativicoccus,0.0284566784018709,0.03
2971,Duncaniella,Neglecta,0.026142009425949,0.01
2972,Duncaniella,Paramuribaculum,0.0329125109598413,0.0
2973,Duncaniella,Phascolarctobacterium,-0.0199242844074459,0.03
2974,Duncaniella,Prevotellamassilia,0.0253461346279856,0.05
2975,Duncaniella,Pseudescherichia,0.0346144708039467,0.01
2976,Duncaniella,Pseudomonas,0.0279190205061798,0.03
2977,Duncaniella,Roseburia,-0.0537448312089547,0.0
2978,Duncaniella,Ruminococcus_gauvreauii_group,0.0251807818994079,0.04
2979,Duncaniella,Senegalimassilia,0.0245466779945037,0.04
2980,Duncaniella,Sphingomonas,0.023487917803591,0.05
2981,Duncaniella,Subdoligranulum,-0.023765651007164,0.03
2982,Duncaniella,UCG-002,-0.0236508573364043,0.05
2983,Dysosmobacter,Eisenbergiella,0.0244434181612964,0.04
2984,Dysosmobacter,Escherichia-Shigella,-0.0238132253063414,0.04
2985,Dysosmobacter,Eubacterium,0.0312033251776261,0.0
2986,Dysosmobacter,Eubacterium_coprostanoligenes_group,-0.0409353060611333,0.0
2987,Dysosmobacter,Eubacterium_eligens_group,-0.0276321324550106,0.02
2988,Dysosmobacter,Gemella,-0.0284998369309935,0.01
2989,Dysosmobacter,Gemmiger,0.0531530122844484,0.0
2990,Dysosmobacter,Incertae_Sedis,-0.0363037649423705,0.01
2991,Dysosmobacter,Lachnospiraceae_NK4A136_group,-0.0577995379425338,0.0
2992,Dysosmobacter,Mediterraneibacter,0.0392894976422009,0.0
2993,Dysosmobacter,Nakamurella,-0.0263698306180324,0.03
2994,Dysosmobacter,Negativibacillus,-0.0247772581811064,0.01
2995,Dysosmobacter,Oscillibacter,0.0330729525888282,0.03
2996,Dysosmobacter,Oxobacter,0.0349413259761776,0.02
2997,Dysosmobacter,Peptoclostridium,0.0268696718940113,0.02
2998,Dysosmobacter,Phocaeicola,0.0396669256346409,0.0
2999,Dysosmobacter,Porphyromonas,0.0298483303838419,0.04
3000,Dysosmobacter,Prevotellaceae_UCG-003,0.0222833702712272,0.05
3001,Dysosmobacter,Psychroflexus,-0.0296983653924524,0.0
3002,Dysosmobacter,Raoultella,-0.025275607947643,0.04
3003,Dysosmobacter,Rhodococcus,0.0281001184211801,0.03
3004,Dysosmobacter,Ruminococcus_gnavus_group,-0.0227256676107432,0.05
3005,Dysosmobacter,Ruminococcus_torques_group,-0.0306623011579623,0.01
3006,Dysosmobacter,Serratia,-0.0254191509332686,0.04
3007,Dysosmobacter,Subdoligranulum,-0.0252353206631714,0.05
3008,Dysosmobacter,Treponema,0.0286127665473819,0.03
3009,Dysosmobacter,UCG-005,-0.0226403688214853,0.04
3010,Dysosmobacter,Unclassified,-0.0474385699468379,0.0
3011,Eisenbergiella,Enterococcus,0.0226923051618337,0.04
3012,Eisenbergiella,Faecalibacterium,-0.0317629778119118,0.0
3013,Eisenbergiella,Fusicatenibacter,-0.0228571492268583,0.04
3014,Eisenbergiella,Herbinix,0.0270318987242272,0.02
3015,Eisenbergiella,Incertae_Sedis,-0.0245157221940903,0.05
3016,Eisenbergiella,Kineothrix,0.03306855308659,0.01
3017,Eisenbergiella,Lachnospiraceae_ND3007_group,0.0187182608235371,0.05
3018,Eisenbergiella,Lachnospiraceae_UCG-001,-0.0270570363695723,0.05
3019,Eisenbergiella,Lachnospiraceae_UCG-003,-0.0260192402888374,0.05
3020,Eisenbergiella,Lachnospiraceae_UCG-008,0.025706895234779,0.03
3021,Eisenbergiella,Lactobacillus,0.0271941030357168,0.01
3022,Eisenbergiella,Ligilactobacillus,0.0302002615302665,0.0
3023,Eisenbergiella,Muribaculum,0.0622658626426673,0.0
3024,Eisenbergiella,Paramuribaculum,0.0282391004705409,0.03
3025,Eisenbergiella,Pararhizobium,0.0280272679111658,0.01
3026,Eisenbergiella,Prevotellamassilia,0.029428189942999,0.05
3027,Eisenbergiella,Serratia,-0.0225783175467548,0.02
3028,Eisenbergiella,Turicibacter,0.0274990561725517,0.03
3029,Eisenbergiella,Tyzzerella,-0.0279008327595214,0.03
3030,Eisenbergiella,UCG-003,-0.0268617794002767,0.01
3031,Elusimicrobium,Erysipelotrichaceae_UCG-003,-0.0352237541978343,0.0
3032,Elusimicrobium,Ethanoligenens,-0.0322284365561884,0.02
3033,Elusimicrobium,Fusicatenibacter,-0.0268217435686578,0.03
3034,Elusimicrobium,Glutamicibacter,0.0312494384902053,0.01
3035,Elusimicrobium,Lachnospiraceae_UCG-003,-0.0321306505856027,0.03
3036,Elusimicrobium,Lachnospiraceae_UCG-006,-0.0267672741600422,0.0
3037,Elusimicrobium,Mediterranea,-0.0186832660998497,0.04
3038,Elusimicrobium,Mitsuokella,0.0267413178270253,0.03
3039,Elusimicrobium,Negativibacillus,0.0356666897457775,0.01
3040,Elusimicrobium,Oscillibacter,-0.0390568871383368,0.0
3041,Elusimicrobium,Paraprevotella,0.0247686646344584,0.02
3042,Elusimicrobium,Peptoclostridium,-0.0263619621477388,0.03
3043,Elusimicrobium,Phocea,-0.0293634939130289,0.03
3044,Elusimicrobium,Serratia,-0.0287778736935208,0.05
3045,Elusimicrobium,Sphingomonas,0.0261372529410463,0.02
3046,Elusimicrobium,Sutterella,0.0380416108436778,0.02
3047,Enhydrobacter,Enterococcus,0.0291044463706532,0.02
3048,Enhydrobacter,Eubacterium_brachy_group,0.0260590346829806,0.05
3049,Enhydrobacter,Faecalibacillus,-0.0252678399675414,0.03
3050,Enhydrobacter,Faecalitalea,-0.0303722814408043,0.0
3051,Enhydrobacter,Millionella,-0.0273531227195964,0.04
3052,Enhydrobacter,Phascolarctobacterium,-0.0222084061029842,0.05
3053,Enhydrobacter,Pseudomonas,0.0275333916777136,0.04
3054,Enhydrobacter,Rhodococcus,-0.0261339460163477,0.05
3055,Enhydrobacter,Roseomonas,0.0273342597667831,0.03
3056,Enhydrobacter,Ruminococcus_gnavus_group,0.0197377115061362,0.03
3057,Enhydrobacter,Ruminococcus2,-0.03238224280081,0.0
3058,Enhydrobacter,UCG-002,0.0290613420951472,0.03
3059,Enhydrobacter,UCG-004,-0.0204693866740418,0.05
3060,Enterobacter,Lachnospiraceae_ND3007_group,0.0266237813253192,0.05
3061,Enterobacter,Mesomycoplasma,0.0386523054618802,0.0
3062,Enterobacter,Paraprevotella,-0.0177043244238028,0.05
3063,Enterobacter,Prevotellaceae_NK3B31_group,0.0265465020528548,0.03
3064,Enterobacter,Prevotellamassilia,0.0333193756462042,0.0
3065,Enterobacter,RF39,0.0293664527943312,0.03
3066,Enterobacter,UCG-009,0.0371268121622131,0.02
3067,Enterocloster,Eubacterium_coprostanoligenes_group,-0.0335749168809627,0.02
3068,Enterocloster,Eubacterium_hallii_group,-0.027018726922159,0.03
3069,Enterocloster,Eubacterium_ruminantium_group,-0.0341620311906145,0.01
3070,Enterocloster,Faecalibacterium,-0.0467349901328055,0.0
3071,Enterocloster,Fusobacterium,-0.0295997085104437,0.03
3072,Enterocloster,Gemmiger,0.0476313598228414,0.0
3073,Enterocloster,Herbinix,0.0498406244843175,0.0
3074,Enterocloster,Holdemanella,-0.0271166339248904,0.03
3075,Enterocloster,Kineothrix,0.0419215124770599,0.0
3076,Enterocloster,Lachnobacterium,0.0266437850711863,0.05
3077,Enterocloster,Lachnoclostridium,-0.0230037068530558,0.02
3078,Enterocloster,Lachnospiraceae_ND3007_group,-0.0333088540062536,0.02
3079,Enterocloster,Lachnospiraceae_NK4A136_group,-0.038315979720992,0.0
3080,Enterocloster,Lachnotalea,0.0217621478214503,0.02
3081,Enterocloster,Lacrimispora,0.0424342048649972,0.0
3082,Enterocloster,Longicatena,-0.0285817013838831,0.02
3083,Enterocloster,Mediterraneibacter,0.0232422669699003,0.02
3084,Enterocloster,Murdochiella,0.0286174766295681,0.02
3085,Enterocloster,Muribaculum,0.0311837915835909,0.01
3086,Enterocloster,Oribacterium,0.0273613778817046,0.01
3087,Enterocloster,Oscillibacter,0.0289742907553677,0.01
3088,Enterocloster,Oxobacter,0.0314136670193921,0.04
3089,Enterocloster,Paramuribaculum,0.0287700097228565,0.02
3090,Enterocloster,Paraprevotella,-0.0224085971894689,0.05
3091,Enterocloster,Parasutterella,-0.0297080039530877,0.01
3092,Enterocloster,Phascolarctobacterium,-0.0360698890479485,0.0
3093,Enterocloster,Phocaeicola,0.0703117280718668,0.0
3094,Enterocloster,Pseudescherichia,0.0311909118393248,0.0
3095,Enterocloster,Ralstonia,-0.0268043924180902,0.03
3096,Enterocloster,Roseburia,0.0253636887724358,0.0
3097,Enterocloster,Ruminococcus_torques_group,-0.0474639135263547,0.0
3098,Enterocloster,Ruminococcus2,0.0266589511281139,0.01
3099,Enterocloster,Subdoligranulum,-0.068910404338983,0.0
3100,Enterocloster,UCG-002,-0.0409322231276965,0.01
3101,Enterocloster,UCG-005,-0.0441455785228248,0.0
3102,Enterocloster,Unclassified,-0.0588911125671091,0.0
3103,Enterococcus,Eubacterium_coprostanoligenes_group,-0.0322629609782473,0.02
3104,Enterococcus,Eubacterium_eligens_group,0.0217655898609059,0.05
3105,Enterococcus,Faecalibacterium,-0.0234268288406645,0.05
3106,Enterococcus,Faecalitalea,-0.025580308266716,0.04
3107,Enterococcus,Franconibacter,0.0214450558043879,0.04
3108,Enterococcus,Incertae_Sedis,-0.0326524874651003,0.01
3109,Enterococcus,Lachnospira,-0.0219130100121603,0.04
3110,Enterococcus,Lachnotalea,-0.0296453063398049,0.01
3111,Enterococcus,Methanobrevibacter,-0.0234031028595323,0.04
3112,Enterococcus,NK4A214_group,-0.0246484476689669,0.03
3113,Enterococcus,Odoribacter,0.0253300653984642,0.05
3114,Enterococcus,Paenibacillus,-0.02814423749688,0.03
3115,Enterococcus,Parasutterella,-0.0294690112395089,0.02
