,feature,mean clr,std clr
0,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales_400645;f__Streptomycetaceae_400641;g__Streptomyces_400150,-10.22844791489938,2.1833244899020885
339,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes,0.9819828538006231,0.22428968091425944
340,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_737866;f__Succinivibrionaceae;g__Succinivibrio,0.9841990400106241,0.330595767548429
341,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__SK-Y3;f__SK-Y3;g__Petroclostridium,0.9893404972906237,0.42683822414298045
342,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Saccharofermentanales;f__Fastidiosipilaceae;g__JAAVLZ01,0.9900837967606233,0.4647123394367495
343,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;__;__,0.9908739779006231,0.3025706793646947
344,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__;g__,0.9914374352166232,0.24023730528892911
345,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__CAG-917;g__CAG-475,0.9936715182006233,0.4040821767433713
346,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,0.9944171137006234,0.35138771738685687
347,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Peptostreptococcaceae_256921;g__Paraclostridium,0.995626755100623,0.7181933939297336
348,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__SFTJ01,0.9971227802006233,0.39166433293409386
349,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Sporobacter,0.9987614449006231,0.26345203778651055
350,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Anaerovoracaceae;g__Bacilliculturomica,1.0014172751006234,0.49926043828964484
351,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__DUPI01,1.0043190548006236,0.3932556468265183
352,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__UBA5905,1.0064230700006234,0.2050815417691626
353,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A_595421;__,1.0067825136006237,0.5230521280522843
354,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;__,1.0071683930006232,0.3014104486240083
355,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;__,1.0076673929126234,0.2643482046923029
356,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Butyricicoccaceae;__,1.0103828431006234,0.5282465047443381
357,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__CAG-272;g__UBA1248,1.0117097055006234,0.32720979327831223
358,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__UBA935,1.0126220669006232,0.4501894642274637
359,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Monoglobales;f__Monoglobaceae;__,1.019985750100623,0.6178492877235571
360,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__;g__,1.0213655003006235,0.3298660272398171
361,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_D,1.0237625077006232,0.28044803471969576
362,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__UBA4951,1.024894330000623,0.737245459218244
363,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA11452,1.0259880451006234,0.36758076692947733
364,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_737866;__;__,1.0275435703006237,0.3864236892936967
365,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__CAG-138;g__RUG472,1.0285925820006232,0.3349474542300214
366,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata_1773;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71,1.0338245221006235,0.4657797210774881
367,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__,1.0345186982006234,0.4834959021931861
368,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__AF33-28,1.0345471404006232,0.5314064398125885
369,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-605,1.0345881463006237,0.3163254999728407
370,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__CAG-272;g__Avispirillum,1.0362433854706234,0.25435128687325015
371,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__CAG-272;__,1.0380897127006237,0.3316152332043427
372,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum_189125,1.0385429474006234,0.23859151720867863
373,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A_187866,1.0393876112006233,0.20419262146578313
374,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;__;__;__,1.0395507964806237,0.3105418804365178
375,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;__,1.042705706000623,0.3396229780808828
376,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__UBA1361,1.0431347218006237,0.7934842926460967
377,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_A_164118,1.0439741301006233,0.4556695981577527
378,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Pseudoflavonifractor_A_81071,1.0453972481006237,0.5112094059702639
379,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Howardella,1.046417969700624,0.32786277713352474
380,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_43505;o__Caldicoprobacterales;f__Xylanivirgaceae;g__Xylanivirga,1.046706232100623,0.3198406455090882
381,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Onthomonas,1.0472992564006238,0.23835629627521523
382,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter,1.0488453271606233,0.5111957351142329
383,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides,1.0491508852406237,0.36950571625205014
384,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Lientehia,1.0497838621006232,0.300403693925947
385,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Pseudoflavonifractor_A_81068,1.0499864791006233,0.46302371315586555
386,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Anaerotignaceae;g__Fimicola,1.0525580765006233,0.2707693827186264
387,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;__;__,1.0527360391006235,0.4033851385190482
388,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__JAFUYI01,1.058201349800624,0.531214258655874
389,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_H_857956,1.0596718527006233,0.2662922646915224
390,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;__,1.075320410100624,0.3167909153831988
391,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales_A_641030;f__Halomonadaceae_641030;g__Modicisalibacter_640081,1.0780477851006243,0.03511335790600682
392,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__CAG-272;g__,1.0795934301006236,0.3429118952409501
393,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Lactobacillales;f__Streptococcaceae;__,1.0822559467006234,0.45845251955212113
394,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus,1.0838648340506238,0.3970956873519306
395,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Monoglobales;f__Monoglobaceae;g__,1.085073130500623,0.2504207205915807
396,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__CAG-138;__,1.0854161831006237,0.5301691736373749
397,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B_862066,1.085505209300623,0.349216265171796
398,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosynbacteraceae;g__Nanosynbacter,1.0931633248006232,0.2792361763739443
399,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_737866;f__Enterobacteriaceae_A_732334;g__Proteus,1.0935264078006233,0.7142132360339266
400,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA6984,1.0937866698006231,0.4901402326217586
401,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__WQUU01,1.0996986261006234,0.49543163555008884
402,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E,1.0999184792006238,0.26389144949348525
403,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A_39470,1.1003550182006236,0.34204721757746925
404,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Paratractidigestivibacter,1.101235885400623,0.30780718058844303
405,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D,1.1055215714006237,0.39945538328765473
406,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Lactobacillales;__;__,1.1055934698006231,0.5557753570521559
407,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella,1.1074080343006232,0.2534529123195267
408,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__CAG-272;g__RUG13077,1.1161730366006233,0.23204484052581334
409,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__UBA1242;g__UBA11490,1.1186062409006232,0.5784980249937793
410,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus,1.1191904127006231,0.5428883509593714
411,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;__,1.1193642188006236,0.4698371847087039
412,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Tissierellales;f__Peptoniphilaceae;g__KA00134,1.1206497995706233,0.4753549556102484
413,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R,1.1346238112006233,0.24144956454528516
414,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16,1.1363956609006234,0.4742071174798543
415,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes_149720,1.1412630833006232,0.4303009559124162
416,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__UBA1242;g__,1.1414992461006235,0.592494211756769
417,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__CAG-314;g__SFEB01,1.1436002097006228,0.4147744423581535
418,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_C,1.1475218840006234,0.4126789176649176
419,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__RUG131,1.1492116491006232,0.3931814003896321
420,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857,1.1495076421006238,0.5195413669939526
421,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_737866;f__Pasteurellaceae;g__Aggregatibacter_736122,1.1544402871006236,0.36413995286929013
422,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae_42771;g__Selenomonas_A_42750,1.162023651600623,0.4980397756245243
423,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;__,1.1626322181006232,0.5682882441721504
424,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Clostridiales;f__Clostridiaceae_222000;g__Clostridium_T,1.1639996721406236,0.25405978669288803
425,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Saccharimonas,1.1677527378006234,0.3539993531396467
426,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas,1.1775621980206237,0.4990303069035966
427,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A_595425;g__Lautropia,1.1800541751006242,0.3935795888636362
428,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Bacillales_B_306089;f__Bacillaceae_I_288516;g__Sutcliffiella_A,1.187310305100624,0.5244964653501535
429,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84_512864;f__Rs-D84;g__,1.1878473554006235,0.7836999932276433
430,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;__;__,1.1930416554006236,0.5085090514505929
431,d__Archaea;p__Methanobacteriota_A_1229;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A,1.1930617758306228,0.3784894378197431
432,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84_550940;f__CACZYB01;g__CACZYB01,1.1937972022806236,0.5369579923443965
433,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium,1.1986108411006235,0.5115225527347115
434,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G_180878,1.1987372258006235,0.2442402544962892
435,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Ventrisoma,1.1988288592006229,0.446665763253528
436,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__UBA1067,1.2023723002006237,0.42641855014876284
437,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__Christensenellaceae;g__,1.2057826378006233,0.22436672547431114
438,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177,1.2058769935006235,0.2602597558320747
439,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__QAKW01;g__Firm-08,1.2117462781006234,0.6126800534921958
440,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Eubacteriales;f__Anaerofustaceae;g__,1.2135271591006236,0.5182675320663364
441,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;__;__,1.2137979681006237,0.6791391415901201
442,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__CAG-138;g__SFEL01,1.2172633247006233,0.3226175079792205
443,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__UBA1254,1.2249275351006228,0.4216311290325001
444,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__HGM16780,1.2267127899006234,0.5445646458002047
445,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Mycoplasmatales;f__Mycoplasmoidaceae;g__Ureaplasma,1.2325340295006235,0.6807993460048298
446,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__CAG-917;g__CAG-349,1.2448417780006238,0.35857261030812704
447,d__Bacteria;p__Desulfobacterota_G_459543;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;__,1.2470546920606236,0.3605862227330471
448,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A_121497,1.253655239400623,0.2595843675380325
449,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Filifactoraceae;g__Proteocatella_235811,1.2545402896006237,0.5224634372732212
450,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__RUG12438,1.2560535531006236,0.3300245214598492
451,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__;g__,1.2637497558906232,0.5275498524844682
452,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA1732,1.268638878300623,0.4525177994426354
453,d__Bacteria;p__Bacillota_G;c__DTU014;o__DTU014;f__DTU014;g__DTU014,1.269256897700623,0.4593775908135156
454,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;__,1.2702023052506233,0.5084536541063709
455,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__Nanosyncoccus,1.2736296541006238,0.6310852708114348
456,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__QAKW01;g__QAKW01,1.2741045141006235,0.5778232186030484
457,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A_595421;g__Comamonas_F_589250,1.2762681127006232,0.6492919787419246
458,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__UBA2730,1.278614337100624,0.5707111723326829
459,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873,1.2815042845006241,0.6952615779636505
460,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D_146760,1.282384462200623,0.2774663583210229
461,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;__;__,1.284106464230623,0.41665810285016935
462,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;__,1.2846035010006236,0.5807069412695613
463,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__Maliibacteriaceae;g__Maliibacterium,1.2896824092006238,0.23213098196567802
464,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__Enteromonas,1.2901531333006235,0.4560603412592014
465,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__UBA1381;f__UBA1381;g__Hominilimicola,1.2907853225006236,0.20029893867437587
466,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum,1.2913647321006232,0.8011172652896715
467,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;__,1.2991875524006236,0.460947514867487
468,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Clostridiales;f__Clostridiaceae_222000;g__Inconstantimicrobium,1.303140702800623,0.7572482531395747
469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella_B,1.308260520600623,0.5211281777515336
470,d__Bacteria;p__Bacillota_B_370541;c__Syntrophomonadia;o__Syntrophomonadales_368542;f__Syntrophomonadaceae_368540;g__Pelospora,1.3122378213006234,0.34968195969426424
471,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Monoglobales;__;__,1.3129966497006231,0.4475667028971601
472,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-288;g__Asteroleplasma,1.3190923631006235,0.548681528902516
473,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__UBA644;g__UBA644,1.3203045085006235,0.23323004140154407
474,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Anaerovoracaceae;__,1.3233180601006234,0.2887412503366416
475,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta,1.3278770535606232,0.312406815506123
476,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__Christensenellaceae;g__Christensenella,1.3332642611006242,0.3918438840184702
477,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__DUUS01,1.3366523281006235,0.5599684069886286
478,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens,1.3412896814006237,0.431070601778025
479,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;__;__,1.3428460624006238,0.6098388244518411
480,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__,1.3433675149006237,0.39488795407327554
481,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_737866;f__Enterobacteriaceae_A_732334;g__Morganella,1.3676325021006244,0.8143078316960591
482,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae_367444;g__Paenibacillus_B,1.3731702729006237,0.5126729500061943
483,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas_A,1.3816864215006235,0.4235621429054938
484,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;__,1.3838200497006239,0.42074531393040154
485,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__QAKW01;g__,1.3946037790006236,0.515941006781363
486,d__Bacteria;p__Eremiobacterota;c__Xenobia;o__Xenobiales;f__Xenobiaceae;g__Bruticola,1.3996233851006235,0.5360691187490186
487,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Clostridiales;f__Clostridiaceae_222000;g__Clostridium_AA,1.4021952121006236,0.7430269075964142
488,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Anaerovoracaceae;g__,1.4085297853006231,0.30318481671822034
489,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Phoenicibacter,1.4111251178006234,0.6913713364002405
490,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Glutamicibacter,1.4123817001006236,0.8595944518690289
491,d__Bacteria;p__Campylobacterota_A;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C,1.4129776411006236,0.7885939033961024
492,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;__;__,1.4130766201006233,0.37341972916059135
493,d__Bacteria;p__Bacillota_A_368345;__;__;__;__,1.4274658526006232,0.6216585450592025
494,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Oligosphaerales;f__Oligosphaeraceae;__,1.4311394611006238,0.5231078330111301
495,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA3830;f__UBA3830;g__UBA3830,1.4314987762506226,0.5491233331329842
496,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-533,1.4320786987006235,0.39372545035316925
497,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_737866;f__Enterobacteriaceae_A_732334;__,1.437332300100624,0.8914982040242065
498,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Vescimonas,1.4382036411006234,0.2457145381642463
499,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae_42771;__,1.4423389901006234,0.7628499932529326
500,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__UBA1242;g__UMGS2069,1.4424467213006227,0.5200590632155466
501,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__FB2012,1.4436021091006233,0.38227724664494017
502,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__Aristaeellaceae;g__SFMI01,1.450085736390623,0.22099586735904098
503,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Hominisplanchenecus_A,1.4515464681006238,0.2611394474761536
504,d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__SC72;f__SC72;g__UBA12044,1.455587471100624,0.24061547773721512
505,d__Bacteria;p__Spirochaetota;c__Brachyspirae;o__Brachyspirales;f__Brachyspiraceae;g__Brachyspira,1.4559516333106233,0.4824048699324706
506,Unassigned;__;__;__;__;__,1.4627157131006228,0.2007986173722492
507,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__UBA1242;g__UBA7862,1.464188384100624,0.6822579786676678
508,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia_984208;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1174,1.483707388100623,0.7317545573398889
509,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;__;__,1.4912209300006234,0.45231637610882425
510,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter,1.4929553122006238,0.5154748120956255
511,d__Bacteria;p__Bacillota_B_370539;c__Dehalobacteriia;o__Dehalobacteriales;f__Dehalobacteriaceae;g__,1.5027328743006232,0.335042343310017
512,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__;g__,1.5030501491006223,0.3471377239078579
513,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter,1.5078878440006234,0.45013185345342926
514,d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma,1.511306442900623,0.2828509967736278
515,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-1000,1.515565960700623,0.38071872943098706
